scenario,leg,periods,first_period,last_period,twr_annualized,volatility,sharpe,downside_deviation,sortino,max_drawdown,max_dd_peak,max_dd_trough,max_dd_recovery,underwater_days
pre1996_rows_to_index_baseline_hold,stock,612,1975-01-31,2025-12-31,0.12461598207247171,0.1509992389546893,0.5810825560648956,0.10053127130901252,0.8737302677088837,-0.5582888227679914,2007-10-09,2009-03-09,2012-09-06,1794
pre1996_rows_to_index_baseline_hold,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
pre1996_rows_to_index_baseline_hold,combined,612,1975-01-31,2025-12-31,0.12458660656384435,0.15079934957722135,0.5814722918636754,0.10043762545512247,0.873985992637889,-0.5553949830964018,2007-10-09,2009-03-09,2012-08-16,1773
pre1996_rows_to_index_trailing_stop_25,stock,612,1975-01-31,2025-12-31,0.12455484585675913,0.15058856860647593,0.5818830984106962,0.10026898672981659,0.8748400822001572,-0.5510020344776191,2007-10-09,2009-03-09,2012-08-16,1773
pre1996_rows_to_index_trailing_stop_25,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
pre1996_rows_to_index_trailing_stop_25,combined,612,1975-01-31,2025-12-31,0.12455598501671972,0.15060458587333125,0.5818425176415398,0.10031165443350268,0.8745113886167093,-0.5517498279340217,2007-10-09,2009-03-09,2012-08-16,1773
pre1996_rows_to_index_buy_the_dip_25_50,stock,612,1975-01-31,2025-12-31,0.12483904665647594,0.15161395307269301,0.580665425295364,0.10086222426330241,0.8737775054925604,-0.56830877796557,2007-10-09,2009-03-09,2012-09-13,1801
pre1996_rows_to_index_buy_the_dip_25_50,index,612,1975-01-31,2025-12-31,0.12455710087883487,0.15062463821172362,0.5817902271171339,0.10035634613225491,0.8741711611185915,-0.55250241066821,2007-10-09,2009-03-09,2012-04-02,1637
pre1996_rows_to_index_buy_the_dip_25_50,combined,612,1975-01-31,2025-12-31,0.12471234737796522,0.15108131319393886,0.5814181605081201,0.10058981363789299,0.8742125670970725,-0.5606220668988477,2007-10-09,2009-03-09,2012-09-06,1794
top1_from_1996_baseline_hold,stock,360,1996-01-31,2025-12-31,0.11022646972346961,0.20994874541153405,0.49857199081102166,0.1338121497778708,0.7812452852655154,-0.7359271346631182,2000-08-28,2009-03-05,2016-12-12,5950
top1_from_1996_baseline_hold,index,360,1996-01-31,2025-12-31,0.10354321908900643,0.15256800532695522,0.5781685971928134,0.10359510183656018,0.8515577393003217,-0.5525024106682106,2007-10-09,2009-03-09,2012-04-02,1637
top1_from_1996_baseline_hold,combined,360,1996-01-31,2025-12-31,0.10783955439239601,0.17239169700504614,0.5533045136038988,0.11285261605667957,0.8444091592602331,-0.6252843389453988,2000-08-28,2009-03-05,2013-07-11,4700
top1_from_1996_trailing_stop_25,stock,360,1996-01-31,2025-12-31,0.11777720382386803,0.17197426748116962,0.606064419082049,0.10706211969645747,0.9718265280764078,-0.5262837110132367,2007-10-09,2009-03-05,2012-09-13,1801
top1_from_1996_trailing_stop_25,index,360,1996-01-31,2025-12-31,0.10354321908900643,0.15256800532695522,0.5781685971928134,0.10359510183656018,0.8515577393003217,-0.5525024106682106,2007-10-09,2009-03-09,2012-04-02,1637
top1_from_1996_trailing_stop_25,combined,360,1996-01-31,2025-12-31,0.11129521384944319,0.15950079415704926,0.6041396944425931,0.10385856902789553,0.9268680772953607,-0.5378849395486043,2007-10-09,2009-03-09,2012-09-06,1794
top1_from_1996_buy_the_dip_25_50,stock,360,1996-01-31,2025-12-31,0.1144109979799004,0.21416407454795902,0.5108128283587868,0.13647374050096323,0.8006234868586434,-0.7466724941522342,1999-12-27,2009-03-05,2015-10-22,5778
top1_from_1996_buy_the_dip_25_50,index,360,1996-01-31,2025-12-31,0.10354321908900643,0.15256800532695522,0.5781685971928134,0.10359510183656018,0.8515577393003217,-0.5525024106682106,2007-10-09,2009-03-09,2012-04-02,1637
top1_from_1996_buy_the_dip_25_50,combined,360,1996-01-31,2025-12-31,0.1091140598644742,0.18346325917071538,0.5370779678442207,0.11970441198576884,0.8223920732619816,-0.6766160055547452,2007-10-31,2009-03-05,2013-10-29,2190
