scenario,leg,periods,first_period,last_period,twr_annualized,volatility,sharpe,downside_deviation,sortino,max_drawdown,max_dd_peak,max_dd_trough,max_dd_recovery,underwater_days
top20_ew_buy_the_dip_25_50,index,201,2009-04-30,2025-12-31,0.1574438662918305,0.14340464473634967,1.0057291309137828,0.08754624252029974,1.6477251561745891,-0.3379046365337399,2020-02-19,2020-03-23,2020-08-10,173
top20_ew_buy_the_dip_25_50,combined,201,2009-04-30,2025-12-31,0.16291012382064118,0.14319013249271106,1.0409184969747685,0.08635935355308412,1.7251447490765621,-0.32688189348734276,2020-02-12,2020-03-23,2020-08-21,191
ladder_top1_from_2009,stock,201,2009-04-30,2025-12-31,0.16701358004382771,0.20744638997986828,0.7883437258440309,0.12137888369869447,1.3472289868261054,-0.34336781364430813,2018-10-03,2019-01-03,2019-10-21,383
ladder_top1_from_2009,index,201,2009-04-30,2025-12-31,0.1574438662918305,0.14340464473634967,1.0057291309137828,0.08754624252029974,1.6477251561745891,-0.3379046365337399,2020-02-19,2020-03-23,2020-08-10,173
ladder_top1_from_2009,combined,201,2009-04-30,2025-12-31,0.16564070867358716,0.16556169561941952,0.9343899973948188,0.09779588145866457,1.5820508944678742,-0.3341248453290012,2020-02-12,2020-03-23,2020-06-10,119
ladder_top3_from_2009,stock,201,2009-04-30,2025-12-31,0.19680480430177028,0.17147083869033092,1.0641195480839445,0.09687242567623545,1.8830168691374025,-0.2937032886662767,2021-12-27,2023-01-05,2023-06-02,522
ladder_top3_from_2009,index,201,2009-04-30,2025-12-31,0.1574438662918305,0.14340464473634967,1.0057291309137828,0.08754624252029974,1.6477251561745891,-0.3379046365337399,2020-02-19,2020-03-23,2020-08-10,173
ladder_top3_from_2009,combined,201,2009-04-30,2025-12-31,0.18189496440798614,0.152403015726187,1.0939867237935512,0.08928542982331496,1.8671283329754462,-0.31142670386497284,2020-02-19,2020-03-23,2020-06-10,112
ladder_top10_from_2009,stock,201,2009-04-30,2025-12-31,0.17093057204649242,0.14217413446618915,1.096982031467531,0.08393207543729485,1.856041177753035,-0.2948980936611888,2020-02-19,2020-03-23,2020-07-06,138
ladder_top10_from_2009,index,201,2009-04-30,2025-12-31,0.1574438662918305,0.14340464473634967,1.0057291309137828,0.08754624252029974,1.6477251561745891,-0.3379046365337399,2020-02-19,2020-03-23,2020-08-10,173
ladder_top10_from_2009,combined,201,2009-04-30,2025-12-31,0.16513238927927176,0.14030986201964715,1.0732700153468169,0.08424344808556332,1.7865834828328553,-0.3157551386559988,2020-02-19,2020-03-23,2020-07-20,152
ladder_top20_from_2009,stock,201,2009-04-30,2025-12-31,0.15631037950831184,0.13790606393038735,1.0340750794555762,0.08317409850695272,1.7130412628929068,-0.30355595290802173,2020-02-12,2020-03-23,2020-08-06,176
ladder_top20_from_2009,index,201,2009-04-30,2025-12-31,0.1574438662918305,0.14340464473634967,1.0057291309137828,0.08754624252029974,1.6477251561745891,-0.3379046365337399,2020-02-19,2020-03-23,2020-08-10,173
ladder_top20_from_2009,combined,201,2009-04-30,2025-12-31,0.1570387953012311,0.1394776312715939,1.028039571674674,0.08467067400631367,1.6929204204466075,-0.3205098935719396,2020-02-19,2020-03-23,2020-08-06,169
